date,outbound_discharge_m3s,valid_outlet_segments
2016-06-15,803.344,154
2016-06-16,799.297,154
2016-06-17,795.984,154
2016-06-18,793.281,154
2016-06-19,791.172,154
2016-06-20,789.125,154
2016-06-21,788.750,154
2016-06-22,787.016,154
2016-06-23,784.031,154
2016-06-24,781.453,154
2016-06-25,778.766,154
2016-06-26,776.547,154
2016-06-27,774.609,154
2016-06-28,773.594,154
2016-06-29,772.438,154
2016-06-30,770.219,154
2016-07-01,767.750,154
2016-07-02,765.312,154
2016-07-03,762.531,154
2016-07-04,759.750,154
2016-07-05,757.297,154
2016-07-06,755.109,154
2016-07-07,755.391,154
2016-07-08,754.094,154
2016-07-09,751.906,154
2016-07-10,749.641,154
2016-07-11,747.406,154
2016-07-12,745.281,154
2016-07-13,743.234,154
2016-07-14,741.062,154
2016-07-15,738.750,154
2016-07-16,737.016,154
2016-07-17,735.219,154
2016-07-18,733.594,154
2016-07-19,731.875,154
2016-07-20,729.797,154
2016-07-21,727.578,154
2016-07-22,725.453,154
2016-07-23,723.203,154
2016-07-24,721.016,154
2016-07-25,718.703,154
2016-07-26,716.406,154
2016-07-27,714.625,154
2016-07-28,712.625,154
2016-07-29,710.625,154
2016-07-30,708.531,154
2016-07-31,706.250,154
2016-08-01,703.703,154
2016-08-02,701.531,154
2016-08-03,699.469,154
2016-08-04,697.625,154
2016-08-05,695.500,154
2016-08-06,693.281,154
2016-08-07,691.266,154
2016-08-08,690.000,154
2016-08-09,689.969,154
2016-08-10,689.531,154
2016-08-11,688.297,154
2016-08-12,686.703,154
2016-08-13,684.844,154
2016-08-14,682.891,154
2016-08-15,680.484,154
2016-08-16,678.156,154
2016-08-17,676.000,154
2016-08-18,673.938,154
2016-08-19,671.922,154
2016-08-20,670.750,154
2016-08-21,672.000,154
2016-08-22,671.547,154
2016-08-23,669.273,154
2016-08-24,667.281,154
2016-08-25,665.156,154
2016-08-26,663.016,154
2016-08-27,660.820,154
2016-08-28,658.633,154
2016-08-29,659.148,154
2016-08-30,659.773,154
2016-08-31,658.891,154
2016-09-01,657.406,154
2016-09-02,655.617,154
2016-09-03,654.469,154
2016-09-04,654.109,154
2016-09-05,654.461,154
2016-09-06,653.961,154
2016-09-07,653.031,154
2016-09-08,651.141,154
2016-09-09,649.062,154
2016-09-10,646.727,154
2016-09-11,644.320,154
2016-09-12,641.727,154
2016-09-13,639.172,154
2016-09-14,636.883,154
2016-09-15,635.000,154
2016-09-16,633.109,154
2016-09-17,631.109,154
2016-09-18,629.148,154
2016-09-19,627.156,154
2016-09-20,625.430,154
2016-09-21,623.891,154
2016-09-22,622.234,154
2016-09-23,620.578,154
2016-09-24,618.969,154
2016-09-25,617.422,154
2016-09-26,615.750,154
2016-09-27,614.062,154
2016-09-28,612.398,154
2016-09-29,610.609,154
2016-09-30,608.820,154
2016-10-01,607.062,154
2016-10-02,605.383,154
2016-10-03,603.898,154
2016-10-04,603.086,154
2016-10-05,602.547,154
2016-10-06,601.273,154
2016-10-07,600.164,154
2016-10-08,598.727,154
2016-10-09,596.922,154
2016-10-10,595.227,154
2016-10-11,593.484,154
2016-10-12,591.883,154
2016-10-13,590.203,154
2016-10-14,589.484,154
2016-10-15,588.664,154
2016-10-16,587.570,154
2016-10-17,585.883,154
2016-10-18,584.109,154
2016-10-19,582.305,154
2016-10-20,580.594,154
2016-10-21,579.164,154
2016-10-22,577.617,154
2016-10-23,575.844,154
2016-10-24,574.148,154
2016-10-25,572.531,154
2016-10-26,571.438,154
2016-10-27,572.586,154
2016-10-28,572.562,154
2016-10-29,570.633,154
2016-10-30,568.766,154
2016-10-31,567.188,154
2016-11-01,565.469,154
2016-11-02,563.977,154
2016-11-03,566.156,154
2016-11-04,567.383,154
2016-11-05,565.938,154
2016-11-06,564.250,154
2016-11-07,562.508,154
2016-11-08,561.078,154
2016-11-09,564.750,154
2016-11-10,567.250,154
2016-11-11,565.797,154
2016-11-12,567.328,154
2016-11-13,567.328,154
2016-11-14,564.984,154
2016-11-15,561.656,154
2016-11-16,559.227,154
2016-11-17,557.312,154
2016-11-18,555.102,154
2016-11-19,552.797,154
2016-11-20,550.312,154
2016-11-21,548.625,154
2016-11-22,547.188,154
2016-11-23,545.469,154
2016-11-24,543.547,154
2016-11-25,541.766,154
2016-11-26,540.406,154
2016-11-27,539.000,154
2016-11-28,537.625,154
2016-11-29,538.062,154
2016-11-30,540.953,154
2016-12-01,541.922,154
2016-12-02,541.344,154
2016-12-03,540.547,154
2016-12-04,540.406,154
2016-12-05,539.109,154
2016-12-06,537.641,154
2016-12-07,536.188,154
2016-12-08,535.234,154
2016-12-09,537.281,154
2016-12-10,550.250,154
2016-12-11,567.922,154
2016-12-12,574.828,154
2016-12-13,572.938,154
2016-12-14,568.578,154
2016-12-15,568.531,154
2016-12-16,568.328,154
2016-12-17,561.109,154
2016-12-18,556.750,154
2016-12-19,553.297,154
2016-12-20,549.391,154
2016-12-21,547.797,154
2016-12-22,546.781,154
2016-12-23,548.453,154
2016-12-24,551.906,154
2016-12-25,556.031,154
2016-12-26,560.719,154
2016-12-27,560.469,154
2016-12-28,557.562,154
2016-12-29,559.391,154
2016-12-30,563.234,154
2016-12-31,559.812,154
2017-01-01,557.688,154
2017-01-02,556.109,154
2017-01-03,554.312,154
2017-01-04,553.922,154
2017-01-05,551.500,154
2017-01-06,548.594,154
2017-01-07,549.281,154
2017-01-08,549.062,154
2017-01-09,544.828,154
2017-01-10,541.188,154
2017-01-11,538.188,154
2017-01-12,535.562,154
2017-01-13,534.406,154
2017-01-14,534.406,154
2017-01-15,533.750,154
2017-01-16,531.844,154
2017-01-17,530.031,154
2017-01-18,528.844,154
2017-01-19,527.875,154
2017-01-20,527.125,154
2017-01-21,527.719,154
2017-01-22,530.500,154
2017-01-23,533.344,154
2017-01-24,532.062,154
2017-01-25,532.312,154
2017-01-26,540.062,154
2017-01-27,548.688,154
2017-01-28,546.469,154
2017-01-29,540.562,154
2017-01-30,537.031,154
2017-01-31,537.125,154
2017-02-01,538.188,154
2017-02-02,537.719,154
2017-02-03,537.688,154
2017-02-04,538.094,154
2017-02-05,534.875,154
2017-02-06,532.344,154
2017-02-07,543.688,154
2017-02-08,561.969,154
2017-02-09,564.062,154
2017-02-10,557.656,154
2017-02-11,550.562,154
2017-02-12,547.094,154
2017-02-13,553.938,154
2017-02-14,560.094,154
2017-02-15,560.219,154
2017-02-16,572.438,154
2017-02-17,580.375,154
2017-02-18,578.094,154
2017-02-19,579.688,154
2017-02-20,583.625,154
2017-02-21,584.438,154
2017-02-22,590.906,154
2017-02-23,594.469,154
2017-02-24,588.594,154
2017-02-25,591.312,154
2017-02-26,632.062,154
2017-02-27,671.031,154
2017-02-28,686.656,154
2017-03-01,695.375,154
2017-03-02,721.562,154
2017-03-03,730.500,154
2017-03-04,717.344,154
2017-03-05,704.062,154
2017-03-06,707.594,154
2017-03-07,755.625,154
2017-03-08,809.938,154
2017-03-09,820.000,154
2017-03-10,798.344,154
2017-03-11,776.469,154
2017-03-12,756.125,154
2017-03-13,742.219,154
2017-03-14,759.281,154
2017-03-15,766.125,154
2017-03-16,748.781,154
2017-03-17,765.281,154
2017-03-18,814.250,154
2017-03-19,822.562,154
2017-03-20,806.938,154
2017-03-21,794.000,154
2017-03-22,812.312,154
2017-03-23,821.594,154
2017-03-24,810.188,154
2017-03-25,804.156,154
2017-03-26,798.969,154
2017-03-27,787.969,154
2017-03-28,782.562,154
2017-03-29,797.219,154
2017-03-30,817.750,154
2017-03-31,823.969,154
2017-04-01,843.781,154
2017-04-02,850.719,154
2017-04-03,840.719,154
2017-04-04,843.688,154
2017-04-05,858.094,154
2017-04-06,857.656,154
2017-04-07,855.844,154
2017-04-08,846.219,154
2017-04-09,831.125,154
2017-04-10,818.000,154
2017-04-11,807.188,154
2017-04-12,792.844,154
2017-04-13,776.844,154
2017-04-14,761.719,154
2017-04-15,750.219,154
2017-04-16,743.219,154
2017-04-17,755.688,154
2017-04-18,762.438,154
2017-04-19,751.844,154
2017-04-20,744.500,154
2017-04-21,773.219,154
2017-04-22,802.375,154
2017-04-23,808.625,154
2017-04-24,801.750,154
2017-04-25,786.031,154
2017-04-26,773.562,154
2017-04-27,768.531,154
2017-04-28,763.906,154
2017-04-29,754.406,154
2017-04-30,742.188,154
2017-05-01,730.312,154
2017-05-02,720.312,154
2017-05-03,712.062,154
2017-05-04,711.875,154
2017-05-05,720.844,154
2017-05-06,727.344,154
2017-05-07,725.375,154
2017-05-08,717.875,154
2017-05-09,709.188,154
2017-05-10,708.031,154
2017-05-11,708.656,154
2017-05-12,703.031,154
2017-05-13,695.344,154
2017-05-14,687.812,154
2017-05-15,681.438,154
2017-05-16,677.688,154
2017-05-17,674.344,154
2017-05-18,670.094,154
2017-05-19,666.844,154
2017-05-20,666.281,154
2017-05-21,669.625,154
2017-05-22,674.312,154
2017-05-23,675.094,154
2017-05-24,674.000,154
2017-05-25,674.219,154
2017-05-26,671.906,154
2017-05-27,669.094,154
2017-05-28,666.281,154
2017-05-29,663.438,154
2017-05-30,660.281,154
2017-05-31,657.250,154
2017-06-01,654.844,154
2017-06-02,652.344,154
2017-06-03,649.812,154
2017-06-04,647.188,154
2017-06-05,644.750,154
2017-06-06,643.906,154
2017-06-07,642.656,154
2017-06-08,640.969,154
2017-06-09,648.812,154
2017-06-10,659.688,154
2017-06-11,660.969,154
2017-06-12,654.312,154
2017-06-13,648.031,154
2017-06-14,643.531,154
2017-06-15,640.562,154
2017-06-16,638.094,154
2017-06-17,635.781,154
2017-06-18,633.562,154
2017-06-19,631.750,154
2017-06-20,630.312,154
2017-06-21,628.828,154
2017-06-22,627.078,154
2017-06-23,625.188,154
2017-06-24,623.234,154
2017-06-25,621.094,154
2017-06-26,619.016,154
2017-06-27,617.047,154
2017-06-28,615.125,154
2017-06-29,613.406,154
2017-06-30,611.703,154
2017-07-01,610.047,154
2017-07-02,608.234,154
2017-07-03,606.469,154
2017-07-04,604.750,154
2017-07-05,602.688,154
2017-07-06,600.812,154
2017-07-07,599.094,154
2017-07-08,597.266,154
2017-07-09,595.703,154
2017-07-10,594.172,154
2017-07-11,592.625,154
2017-07-12,591.281,154
2017-07-13,589.828,154
2017-07-14,588.109,154
2017-07-15,586.406,154
2017-07-16,584.750,154
2017-07-17,583.562,154
2017-07-18,582.297,154
2017-07-19,581.125,154
2017-07-20,579.844,154
2017-07-21,578.562,154
2017-07-22,577.297,154
2017-07-23,576.016,154
2017-07-24,574.641,154
2017-07-25,573.047,154
2017-07-26,571.438,154
2017-07-27,570.047,154
2017-07-28,568.641,154
2017-07-29,567.297,154
2017-07-30,566.078,154
2017-07-31,564.797,154
2017-08-01,563.562,154
2017-08-02,562.359,154
2017-08-03,561.188,154
2017-08-04,560.078,154
2017-08-05,558.953,154
2017-08-06,557.594,154
2017-08-07,556.281,154
2017-08-08,555.016,154
2017-08-09,553.719,154
2017-08-10,552.250,154
2017-08-11,551.094,154
2017-08-12,549.812,154
2017-08-13,548.625,154
2017-08-14,548.016,154
2017-08-15,547.594,154
2017-08-16,547.516,154
2017-08-17,547.812,154
2017-08-18,547.984,154
2017-08-19,547.844,154
2017-08-20,547.461,154
2017-08-21,546.570,154
2017-08-22,545.438,154
2017-08-23,544.086,154
2017-08-24,542.711,154
2017-08-25,541.250,154
2017-08-26,539.734,154
2017-08-27,538.320,154
2017-08-28,537.047,154
2017-08-29,535.719,154
2017-08-30,534.523,154
2017-08-31,533.320,154
2017-09-01,532.055,154
2017-09-02,531.047,154
2017-09-03,529.852,154
2017-09-04,528.812,154
2017-09-05,527.898,154
2017-09-06,526.953,154
2017-09-07,526.008,154
2017-09-08,525.008,154
2017-09-09,523.984,154
2017-09-10,522.867,154
2017-09-11,521.586,154
2017-09-12,520.406,154
2017-09-13,519.344,154
2017-09-14,518.359,154
2017-09-15,517.375,154
2017-09-16,516.516,154
2017-09-17,515.656,154
2017-09-18,514.820,154
2017-09-19,513.938,154
2017-09-20,513.094,154
2017-09-21,512.484,154
2017-09-22,512.047,154
2017-09-23,511.656,154
2017-09-24,510.938,154
2017-09-25,510.023,154
2017-09-26,509.016,154
2017-09-27,507.883,154
2017-09-28,506.789,154
2017-09-29,505.781,154
2017-09-30,504.750,154
2017-10-01,503.984,154
2017-10-02,504.391,154
2017-10-03,503.766,154
2017-10-04,502.781,154
2017-10-05,501.719,154
2017-10-06,500.617,154
2017-10-07,499.617,154
2017-10-08,498.492,154
2017-10-09,497.445,154
2017-10-10,496.156,154
2017-10-11,495.078,154
2017-10-12,494.008,154
2017-10-13,493.023,154
2017-10-14,492.062,154
2017-10-15,491.016,154
2017-10-16,490.117,154
2017-10-17,489.180,154
2017-10-18,488.188,154
2017-10-19,487.383,154
2017-10-20,486.734,154
2017-10-21,486.000,154
2017-10-22,486.383,154
2017-10-23,485.500,154
2017-10-24,484.492,154
2017-10-25,483.555,154
2017-10-26,482.875,154
2017-10-27,482.344,154
2017-10-28,481.859,154
2017-10-29,481.273,154
2017-10-30,480.656,154
2017-10-31,493.211,154
2017-11-01,495.039,154
2017-11-02,490.156,154
2017-11-03,486.500,154
2017-11-04,483.547,154
2017-11-05,482.453,154
2017-11-06,483.383,154
2017-11-07,483.297,154
2017-11-08,483.156,154
2017-11-09,484.875,154
2017-11-10,487.438,154
2017-11-11,491.852,154
2017-11-12,492.852,154
2017-11-13,490.266,154
2017-11-14,487.578,154
2017-11-15,485.258,154
2017-11-16,482.969,154
2017-11-17,481.016,154
2017-11-18,479.914,154
2017-11-19,481.984,154
2017-11-20,482.867,154
2017-11-21,481.555,154
2017-11-22,480.133,154
2017-11-23,478.531,154
2017-11-24,476.969,154
2017-11-25,475.609,154
2017-11-26,475.203,154
2017-11-27,474.609,154
2017-11-28,474.422,154
2017-11-29,475.125,154
2017-11-30,476.703,154
2017-12-01,478.078,154
2017-12-02,484.953,154
2017-12-03,493.406,154
2017-12-04,497.594,154
2017-12-05,571.656,154
2017-12-06,689.047,154
2017-12-07,644.844,154
2017-12-08,633.984,154
2017-12-09,668.953,154
2017-12-10,672.141,154
2017-12-11,664.422,154
2017-12-12,649.516,154
2017-12-13,626.547,154
2017-12-14,607.266,154
2017-12-15,591.953,154
2017-12-16,580.125,154
2017-12-17,569.328,154
2017-12-18,559.453,154
2017-12-19,557.031,154
2017-12-20,553.734,154
2017-12-21,547.250,154
2017-12-22,544.312,154
2017-12-23,544.156,154
2017-12-24,1312.109,154
2017-12-25,1413.469,154
2017-12-26,1214.828,154
2017-12-27,1085.891,154
2017-12-28,996.094,154
2017-12-29,939.734,154
2017-12-30,900.219,154
2017-12-31,865.562,154
2018-01-01,832.875,154
2018-01-02,811.922,154
2018-01-03,831.656,154
2018-01-04,849.484,154
2018-01-05,842.328,154
2018-01-06,824.078,154
2018-01-07,816.156,154
2018-01-08,821.828,154
2018-01-09,823.891,154
2018-01-10,835.266,154
2018-01-11,858.156,154
2018-01-12,879.406,154
2018-01-13,881.547,154
2018-01-14,868.797,154
2018-01-15,869.391,154
2018-01-16,890.203,154
2018-01-17,894.359,154
2018-01-18,887.719,154
2018-01-19,870.641,154
2018-01-20,855.094,154
2018-01-21,841.125,154
2018-01-22,821.391,154
2018-01-23,799.812,154
2018-01-24,780.516,154
2018-01-25,762.516,154
2018-01-26,749.156,154
2018-01-27,741.438,154
2018-01-28,733.875,154
2018-01-29,734.406,154
2018-01-30,750.906,154
2018-01-31,782.094,154
2018-02-01,814.250,154
2018-02-02,865.188,154
2018-02-03,982.219,154
2018-02-04,1044.500,154
2018-02-05,1032.688,154
2018-02-06,998.875,154
2018-02-07,960.781,154
2018-02-08,948.031,154
2018-02-09,949.188,154
2018-02-10,935.656,154
2018-02-11,932.188,154
2018-02-12,983.844,154
2018-02-13,1091.812,154
2018-02-14,1164.656,154
2018-02-15,1179.875,154
2018-02-16,1183.438,154
2018-02-17,1183.719,154
2018-02-18,1206.469,154
2018-02-19,1274.094,154
2018-02-20,1373.062,154
2018-02-21,1457.156,154
2018-02-22,1545.281,154
2018-02-23,1579.281,154
2018-02-24,1565.281,154
2018-02-25,1585.938,154
2018-02-26,1641.156,154
2018-02-27,1674.844,154
2018-02-28,1686.625,154
2018-03-01,1682.406,154
2018-03-02,1687.531,154
2018-03-03,1730.000,154
2018-03-04,1787.312,154
2018-03-05,1830.625,154
2018-03-06,1867.875,154
2018-03-07,1997.469,154
2018-03-08,2196.906,154
2018-03-09,2336.156,154
2018-03-10,2383.844,154
2018-03-11,2396.125,154
2018-03-12,2389.969,154
2018-03-13,2353.656,154
2018-03-14,2290.094,154
2018-03-15,2206.688,154
2018-03-16,2119.281,154
2018-03-17,2035.844,154
2018-03-18,1952.312,154
2018-03-19,1870.188,154
2018-03-20,1799.906,154
2018-03-21,1736.000,154
2018-03-22,1670.031,154
2018-03-23,1603.812,154
2018-03-24,1540.875,154
2018-03-25,1483.406,154
2018-03-26,1469.156,154
2018-03-27,1466.281,154
2018-03-28,1459.125,154
2018-03-29,1452.375,154
2018-03-30,1438.125,154
2018-03-31,1421.906,154
2018-04-01,1397.531,154
2018-04-02,1374.938,154
2018-04-03,1350.312,154
2018-04-04,1318.062,154
2018-04-05,1284.219,154
2018-04-06,1253.812,154
2018-04-07,1228.719,154
2018-04-08,1205.625,154
2018-04-09,1181.219,154
2018-04-10,1158.000,154
2018-04-11,1136.094,154
2018-04-12,1117.562,154
2018-04-13,1104.250,154
2018-04-14,1092.750,154
2018-04-15,1080.031,154
2018-04-16,1069.938,154
2018-04-17,1064.906,154
2018-04-18,1066.219,154
2018-04-19,1064.094,154
2018-04-20,1063.938,154
2018-04-21,1067.500,154
2018-04-22,1062.188,154
2018-04-23,1052.656,154
2018-04-24,1044.219,154
2018-04-25,1036.312,154
2018-04-26,1028.906,154
2018-04-27,1021.531,154
2018-04-28,1014.406,154
2018-04-29,1007.875,154
2018-04-30,1001.219,154
2018-05-01,995.312,154
2018-05-02,989.531,154
2018-05-03,983.500,154
2018-05-04,978.062,154
2018-05-05,973.094,154
2018-05-06,971.094,154
2018-05-07,971.156,154
2018-05-08,969.969,154
2018-05-09,965.625,154
2018-05-10,960.031,154
2018-05-11,955.094,154
2018-05-12,952.031,154
2018-05-13,950.094,154
2018-05-14,946.281,154
2018-05-15,941.094,154
2018-05-16,937.062,154
2018-05-17,937.250,154
2018-05-18,936.562,154
2018-05-19,935.094,154
2018-05-20,940.281,154
2018-05-21,941.031,154
2018-05-22,934.375,154
2018-05-23,927.844,154
2018-05-24,922.500,154
2018-05-25,917.469,154
2018-05-26,912.656,154
2018-05-27,908.000,154
2018-05-28,903.656,154
2018-05-29,899.469,154
2018-05-30,895.375,154
2018-05-31,891.594,154
2018-06-01,890.062,154
2018-06-02,894.094,154
2018-06-03,895.969,154
2018-06-04,892.375,154
2018-06-05,887.875,154
2018-06-06,883.406,154
2018-06-07,879.469,154
2018-06-08,875.375,154
2018-06-09,871.156,154
2018-06-10,867.312,154
2018-06-11,863.000,154
2018-06-12,859.562,154
2018-06-13,857.281,154
2018-06-14,854.906,154
2018-06-15,851.969,154
2018-06-16,848.812,154
2018-06-17,845.188,154
2018-06-18,841.938,154
2018-06-19,838.594,154
2018-06-20,834.938,154
2018-06-21,831.656,154
2018-06-22,828.094,154
2018-06-23,824.594,154
2018-06-24,821.812,154
2018-06-25,818.969,154
2018-06-26,816.531,154
2018-06-27,813.906,154
2018-06-28,811.000,154
2018-06-29,808.906,154
2018-06-30,806.750,154
2018-07-01,803.500,154
2018-07-02,800.297,154
2018-07-03,797.250,154
2018-07-04,794.531,154
2018-07-05,791.688,154
2018-07-06,788.703,154
2018-07-07,785.562,154
2018-07-08,782.906,154
2018-07-09,780.594,154
2018-07-10,778.016,154
2018-07-11,775.281,154
2018-07-12,772.547,154
2018-07-13,770.078,154
2018-07-14,767.188,154
2018-07-15,763.922,154
2018-07-16,760.719,154
2018-07-17,758.016,154
2018-07-18,755.203,154
2018-07-19,752.562,154
2018-07-20,749.672,154
2018-07-21,747.297,154
2018-07-22,745.078,154
2018-07-23,742.656,154
2018-07-24,739.953,154
2018-07-25,737.359,154
2018-07-26,734.828,154
2018-07-27,732.125,154
2018-07-28,729.500,154
2018-07-29,726.828,154
2018-07-30,724.031,154
2018-07-31,721.734,154
2018-08-01,719.266,154
2018-08-02,716.641,154
2018-08-03,714.172,154
2018-08-04,712.266,154
2018-08-05,710.844,154
2018-08-06,710.234,154
2018-08-07,708.547,154
2018-08-08,705.531,154
2018-08-09,702.531,154
2018-08-10,699.812,154
2018-08-11,697.141,154
2018-08-12,694.547,154
2018-08-13,691.922,154
2018-08-14,689.312,154
2018-08-15,687.250,154
2018-08-16,685.562,154
2018-08-17,683.938,154
2018-08-18,682.172,154
2018-08-19,679.984,154
2018-08-20,677.516,154
2018-08-21,675.547,154
2018-08-22,673.609,154
2018-08-23,672.016,154
2018-08-24,669.984,154
2018-08-25,667.719,154
2018-08-26,665.141,154
2018-08-27,662.734,154
2018-08-28,660.156,154
2018-08-29,657.688,154
2018-08-30,655.188,154
2018-08-31,652.641,154
2018-09-01,650.484,154
2018-09-02,649.078,154
2018-09-03,648.078,154
2018-09-04,647.031,154
2018-09-05,644.969,154
2018-09-06,642.828,154
2018-09-07,640.641,154
2018-09-08,638.250,154
2018-09-09,635.938,154
2018-09-10,633.750,154
2018-09-11,631.406,154
2018-09-12,629.328,154
2018-09-13,627.266,154
2018-09-14,625.469,154
2018-09-15,624.453,154
2018-09-16,623.406,154
2018-09-17,625.688,154
2018-09-18,628.453,154
2018-09-19,628.828,154
2018-09-20,627.312,154
2018-09-21,625.328,154
2018-09-22,622.375,154
2018-09-23,619.172,154
2018-09-24,616.078,154
2018-09-25,613.156,154
2018-09-26,610.820,154
2018-09-27,610.195,154
2018-09-28,609.750,154
2018-09-29,608.406,154
2018-09-30,607.242,154
2018-10-01,606.430,154
2018-10-02,605.180,154
2018-10-03,603.852,154
2018-10-04,602.578,154
2018-10-05,600.578,154
2018-10-06,598.336,154
2018-10-07,596.234,154
2018-10-08,596.367,154
2018-10-09,599.859,154
2018-10-10,601.234,154
2018-10-11,603.328,154
2018-10-12,602.859,154
2018-10-13,600.188,154
2018-10-14,604.711,154
2018-10-15,608.328,154
2018-10-16,605.664,154
2018-10-17,600.539,154
2018-10-18,596.273,154
2018-10-19,626.875,154
2018-10-20,778.078,154
2018-10-21,806.133,154
2018-10-22,803.984,154
2018-10-23,769.102,154
2018-10-24,747.492,154
2018-10-25,915.266,154
2018-10-26,1102.336,154
2018-10-27,1097.484,154
2018-10-28,1051.672,154
2018-10-29,1006.445,154
2018-10-30,960.625,154
2018-10-31,916.664,154
2018-11-01,879.891,154
2018-11-02,860.352,154
2018-11-03,845.742,154
2018-11-04,832.992,154
2018-11-05,836.750,154
2018-11-06,844.875,154
2018-11-07,860.617,154
2018-11-08,879.516,154
2018-11-09,893.328,154
2018-11-10,890.219,154
2018-11-11,872.242,154
2018-11-12,848.414,154
2018-11-13,824.227,154
